_ws.col.Time	frame.number	ip.src	ip.dst	tcp.srcport	tcp.dstport	frame.len	_ws.col.Protocol	_ws.col.Absolute time
0.000000000	1	104.244.42.130	192.168.1.2	443	50465	168	TLSv1.2	13:29:22.045127000
1.288124000	7	192.168.1.2	104.244.42.130	50465	443	836	TLSv1.2	13:29:23.333251000
1.318088000	9	192.168.1.2	104.244.42.130	50465	443	104	TLSv1.2	13:29:23.363215000
1.458063000	11	104.244.42.130	192.168.1.2	443	50465	275	TLSv1.2	13:29:23.503190000
5.761898000	15	192.168.1.2	104.244.42.130	50465	443	817	TLSv1.2	13:29:27.807025000
5.794562000	17	192.168.1.2	104.244.42.130	50465	443	104	TLSv1.2	13:29:27.839689000
5.824464000	19	192.168.1.2	104.244.42.130	50465	443	570	TLSv1.2	13:29:27.869591000
5.969118000	21	104.244.42.130	192.168.1.2	443	50465	321	TLSv1.2	13:29:28.014245000
6.146828000	23	104.244.42.130	192.168.1.2	443	50465	1506	TLSv1.2	13:29:28.191955000
6.147284000	24	104.244.42.130	192.168.1.2	443	50465	342	TLSv1.2	13:29:28.192411000
6.258420000	27	192.168.1.2	104.244.42.1	35872	443	1506	TCP	13:29:28.303547000
6.258512000	28	192.168.1.2	104.244.42.1	35872	443	1309	TLSv1.2	13:29:28.303639000
6.289155000	31	192.168.1.2	104.244.42.1	35872	443	104	TLSv1.2	13:29:28.334282000
6.438827000	33	104.244.42.1	192.168.1.2	443	35872	193	TLSv1.2	13:29:28.483954000
