_ws.col.Time	frame.number	ip.src	ip.dst	tcp.srcport	tcp.dstport	frame.len	_ws.col.Protocol	_ws.col.Absolute time
0.000000000	1	104.244.42.130	192.168.1.2	443	33416	117	TLSv1.2	13:17:42.754177000
0.220779000	3	192.168.1.2	104.244.42.130	33416	443	1119	TLSv1.2	13:17:42.974956000
0.368814000	5	104.244.42.130	192.168.1.2	443	33416	391	TLSv1.2	13:17:43.122991000
0.807742000	7	192.168.1.2	104.244.42.130	33416	443	651	TLSv1.2	13:17:43.561919000
0.838619000	9	192.168.1.2	104.244.42.130	33416	443	645	TLSv1.2	13:17:43.592796000
1.005170000	11	104.244.42.130	192.168.1.2	443	33416	704	TLSv1.2	13:17:43.759347000
1.014571000	13	104.244.42.130	192.168.1.2	443	33416	226	TLSv1.2	13:17:43.768748000
2.794890000	15	192.168.1.2	104.244.42.130	33416	443	465	TLSv1.2	13:17:45.549067000
2.796024000	16	104.244.42.130	192.168.1.2	443	33416	116	TLSv1.2	13:17:45.550201000
2.796507000	17	104.244.42.130	192.168.1.2	443	33416	139	TLSv1.2	13:17:45.550684000
2.978869000	21	104.244.42.130	192.168.1.2	443	33416	549	TLSv1.2	13:17:45.733046000
4.186882000	23	192.168.1.2	104.244.42.130	33416	443	865	TLSv1.2	13:17:46.941059000
4.217576000	25	192.168.1.2	104.244.42.130	33416	443	104	TLSv1.2	13:17:46.971753000
4.358558000	27	104.244.42.130	192.168.1.2	443	33416	273	TLSv1.2	13:17:47.112735000
4.617562000	29	192.168.1.2	104.244.42.130	33416	443	476	TLSv1.2	13:17:47.371739000
4.776927000	31	104.244.42.130	192.168.1.2	443	33416	1034	TLSv1.2	13:17:47.531104000
6.571000000	35	192.168.1.2	104.244.42.130	33416	443	883	TLSv1.2	13:17:49.325177000
6.753805000	37	104.244.42.130	192.168.1.2	443	33416	348	TLSv1.2	13:17:49.507982000
8.170578000	39	192.168.1.2	104.244.42.130	33416	443	648	TLSv1.2	13:17:50.924755000
8.201128000	41	192.168.1.2	104.244.42.130	33416	443	104	TLSv1.2	13:17:50.955305000
8.352895000	43	104.244.42.130	192.168.1.2	443	33416	260	TLSv1.2	13:17:51.107072000
8.421187000	45	192.168.1.2	104.244.42.130	33416	443	763	TLSv1.2	13:17:51.175364000
8.499322000	47	192.168.1.2	104.244.42.130	33416	443	522	TLSv1.2	13:17:51.253499000
8.529807000	49	192.168.1.2	104.244.42.130	33416	443	104	TLSv1.2	13:17:51.283984000
8.583427000	51	104.244.42.130	192.168.1.2	443	33416	921	TLSv1.2	13:17:51.337604000
8.673782000	53	104.244.42.130	192.168.1.2	443	33416	253	TLSv1.2	13:17:51.427959000
11.251150000	55	192.168.1.2	104.244.46.71	58622	443	108	TLSv1.2	13:17:54.005327000
11.251194000	56	192.168.1.2	104.244.46.71	58622	443	97	TLSv1.2	13:17:54.005371000
11.282909000	60	104.244.46.71	192.168.1.2	443	58622	97	TLSv1.2	13:17:54.037086000
12.025307000	64	192.168.1.2	104.244.42.130	33416	443	436	TLSv1.2	13:17:54.779484000
12.176645000	66	104.244.42.130	192.168.1.2	443	33416	206	TLSv1.2	13:17:54.930822000
12.187061000	68	104.244.42.130	192.168.1.2	443	33416	172	TLSv1.2	13:17:54.941238000
14.308642000	72	192.168.1.2	104.244.42.130	33416	443	436	TLSv1.2	13:17:57.062819000
14.339409000	74	192.168.1.2	104.244.42.130	33416	443	802	TLSv1.2	13:17:57.093586000
14.471947000	76	104.244.42.130	192.168.1.2	443	33416	740	TLSv1.2	13:17:57.226124000
14.500528000	78	104.244.42.130	192.168.1.2	443	33416	113	TLSv1.2	13:17:57.254705000
14.565117000	80	104.244.42.130	192.168.1.2	443	33416	133	TLSv1.2	13:17:57.319294000
14.569776000	82	104.244.42.130	192.168.1.2	443	33416	1078	TLSv1.2	13:17:57.323953000
14.677704000	84	192.168.1.2	104.244.42.130	33416	443	1179	TLSv1.2	13:17:57.431881000
14.853351000	86	104.244.42.130	192.168.1.2	443	33416	1159	TLSv1.2	13:17:57.607528000
18.261400000	88	192.168.1.2	104.244.42.130	33416	443	842	TLSv1.2	13:18:01.015577000
18.428448000	90	104.244.42.130	192.168.1.2	443	33416	976	TLSv1.2	13:18:01.182625000
21.073735000	92	192.168.1.2	104.244.42.130	33416	443	416	TLSv1.2	13:18:03.827912000
21.217137000	94	104.244.42.130	192.168.1.2	443	33416	277	TLSv1.2	13:18:03.971314000
