_ws.col.Time	frame.number	ip.src	ip.dst	tcp.srcport	tcp.dstport	frame.len	_ws.col.Protocol	_ws.col.Absolute time
0.000000000	1	192.168.1.5	46.105.63.44	56510	9001	609	TLSv1.2	12:54:08.360730000
0.086844000	3	46.105.63.44	192.168.1.5	9001	56510	609	TLSv1.2	12:54:08.447574000
0.093438000	4	192.168.1.5	46.105.63.44	56510	9001	609	TLSv1.2	12:54:08.454168000
0.200683000	6	46.105.63.44	192.168.1.5	9001	56510	1506	TCP	12:54:08.561413000
0.201221000	7	46.105.63.44	192.168.1.5	9001	56510	1225	TLSv1.2	12:54:08.561951000
0.222781000	9	192.168.1.5	46.105.63.44	56510	9001	609	TLSv1.2	12:54:08.583511000
0.301947000	11	46.105.63.44	192.168.1.5	9001	56510	609	TLSv1.2	12:54:08.662677000
0.307062000	12	192.168.1.5	46.105.63.44	56510	9001	1123	TLSv1.2	12:54:08.667792000
0.991072000	14	46.105.63.44	192.168.1.5	9001	56510	1506	TCP	12:54:09.351802000
0.991671000	15	46.105.63.44	192.168.1.5	9001	56510	1506	TCP	12:54:09.352401000
0.991748000	16	46.105.63.44	192.168.1.5	9001	56510	813	TLSv1.2	12:54:09.352478000
1.056688000	19	46.105.63.44	192.168.1.5	9001	56510	609	TLSv1.2	12:54:09.417418000
1.151527000	21	192.168.1.5	46.105.63.44	56510	9001	1506	TCP	12:54:09.512257000
1.151555000	22	192.168.1.5	46.105.63.44	56510	9001	197	TLSv1.2	12:54:09.512285000
1.754946000	24	46.105.63.44	192.168.1.5	9001	56510	1506	TCP	12:54:10.115676000
1.755566000	25	46.105.63.44	192.168.1.5	9001	56510	1506	TCP	12:54:10.116296000
1.755649000	26	46.105.63.44	192.168.1.5	9001	56510	813	TLSv1.2	12:54:10.116379000
1.863418000	30	192.168.1.5	46.105.63.44	56510	9001	1506	TCP	12:54:10.224148000
1.863482000	31	192.168.1.5	46.105.63.44	56510	9001	197	TLSv1.2	12:54:10.224212000
2.102548000	34	46.105.63.44	192.168.1.5	9001	56510	1506	TCP	12:54:10.463278000
2.103083000	36	46.105.63.44	192.168.1.5	9001	56510	1506	TCP	12:54:10.463813000
2.103167000	37	46.105.63.44	192.168.1.5	9001	56510	813	TLSv1.2	12:54:10.463897000
2.450397000	40	192.168.1.5	46.105.63.44	56510	9001	1506	TCP	12:54:10.811127000
2.450432000	41	192.168.1.5	46.105.63.44	56510	9001	197	TLSv1.2	12:54:10.811162000
2.706276000	43	46.105.63.44	192.168.1.5	9001	56510	1506	TCP	12:54:11.067006000
2.706829000	45	46.105.63.44	192.168.1.5	9001	56510	1506	TCP	12:54:11.067559000
2.706833000	46	46.105.63.44	192.168.1.5	9001	56510	299	TLSv1.2	12:54:11.067563000
2.716044000	49	46.105.63.44	192.168.1.5	9001	56510	1506	TLSv1.2	12:54:11.076774000
2.734584000	51	46.105.63.44	192.168.1.5	9001	56510	255	TLSv1.2	12:54:11.095314000
